Order Date,Order Price,Company ID,Category,Employee Name
2021-01-03,29531.88,5,Hardware,Morgan Garcia
2022-01-11,26452.83,10,Software,Drew Williams
2022-09-06,7343.99,1,Machines,Jane Williams
2023-07-16,27422.48,10,Tools,Taylor Williams
2020-12-01,16367.95,11,Machines,Jane Williams
2023-06-28,29322.86,9,Tools,Chris Davis
2023-09-13,1539.6,8,Tools,Jordan Smith
2021-04-28,22443.08,4,Hardware,Jordan Johnson
2023-12-20,39537.4,7,Sensors,Pat Rodriguez
2024-03-05,24973.1,13,Hardware,Jordan Brown
2022-10-09,33777.8,10,Software,Casey Smith
2022-04-06,11385.12,13,Sensors,Drew Garcia
2020-10-04,27777.77,11,Machines,Morgan Garcia
2020-04-16,47399.89,12,Tools,Chris Garcia
2022-11-08,4911.77,15,Sensors,Drew Johnson
2024-02-18,26376.32,7,Machines,Pat Doe
2021-04-28,20359.04,11,Sensors,Alex Lee
2022-02-24,26991.5,3,Hardware,Alex Garcia
2021-02-24,40290.14,3,Machines,Drew Lee
2024-03-01,21706.18,12,Hardware,Casey Williams
2021-10-07,33385.99,3,Tools,Chris Williams
2023-05-26,43312.4,15,Hardware,Drew Brown
2023-05-28,6356.96,15,Software,Drew Doe
2024-06-23,19593.49,15,Software,Alex Doe
2022-07-09,36050.24,8,Tools,Pat Lee
2022-07-14,20568.01,6,Tools,Pat Brown
2022-11-08,9614.74,2,Tools,John Doe
2022-03-20,1717.46,14,Sensors,Jane Rodriguez
2022-07-03,49571.1,8,Sensors,Jordan Doe
2023-04-30,26739.07,10,Sensors,Morgan Martinez
2022-10-31,6464.79,15,Sensors,Alex Smith
2021-03-08,14539.61,15,Tools,John Rodriguez
2021-06-30,14622.95,11,Hardware,Jordan Davis
2021-12-30,27781.47,10,Sensors,John Williams
2022-05-10,5038.95,4,Software,Jordan Lee
2022-02-20,47432.37,13,Software,Pat Lee
2023-09-23,30797.2,5,Machines,Casey Doe
2021-09-02,30653.2,14,Sensors,Chris Williams
2022-07-15,23397.63,1,Sensors,Morgan Martinez
2022-06-14,14604.99,10,Hardware,Pat Johnson
2022-08-14,35573.0,8,Sensors,Pat Brown
2020-11-16,13163.73,8,Hardware,Jane Lee
2020-11-09,40945.27,9,Machines,Taylor Johnson
2021-03-21,4194.15,6,Hardware,Casey Lee
2022-01-31,30877.27,15,Machines,Jane Rodriguez
2024-04-20,36882.0,10,Tools,John Garcia
2023-12-14,47791.36,7,Software,Taylor Smith
2022-12-16,19048.42,6,Machines,Alex Martinez
2022-04-25,27579.8,10,Machines,Casey Garcia
2023-08-19,48984.48,10,Hardware,Casey Martinez
2020-07-30,13134.53,15,Tools,Casey Garcia
2023-06-20,26450.82,11,Software,Jane Martinez
2022-10-21,16980.41,4,Machines,John Brown
2024-08-26,9147.16,15,Hardware,Alex Johnson
2022-10-24,10748.98,7,Software,Jane Lee
2022-11-29,15302.58,5,Sensors,Drew Doe
2023-03-09,39904.12,6,Software,Casey Lee
2023-08-14,13715.21,4,Software,Jane Davis
2023-12-23,2926.43,5,Sensors,Jordan Williams
2020-11-19,45030.4,7,Hardware,Chris Lee
2022-09-26,45655.51,3,Hardware,Drew Doe
2023-04-20,17845.55,2,Hardware,Drew Williams
2021-04-22,38178.53,1,Sensors,Taylor Martinez
2022-11-11,20006.25,8,Hardware,Chris Davis
2021-11-28,30986.36,11,Hardware,Alex Johnson
2022-05-20,14171.11,11,Tools,Morgan Garcia
2022-05-08,48136.47,12,Software,John Garcia
2024-01-04,8013.67,15,Software,Alex Davis
2022-11-11,16157.37,3,Tools,Morgan Johnson
2020-04-19,13508.78,9,Hardware,Alex Johnson
2022-05-04,15528.02,14,Machines,Alex Doe
2023-03-13,15085.32,8,Software,Drew Rodriguez
2023-02-13,5145.5,5,Sensors,Morgan Smith
2023-02-11,12981.67,14,Hardware,Morgan Smith
2022-05-29,1919.57,4,Machines,Taylor Smith
2023-04-08,42748.74,1,Hardware,Morgan Johnson
2023-06-13,22142.88,10,Machines,Jordan Garcia
2022-10-15,38911.62,15,Hardware,Morgan Rodriguez
2022-04-18,9364.74,9,Tools,Drew Rodriguez
2023-05-09,20573.0,1,Software,Pat Johnson
2020-12-21,21518.49,14,Tools,Jane Martinez
2022-09-23,12391.78,13,Software,Casey Johnson
2021-06-17,41645.4,11,Machines,Drew Williams
2023-04-01,5083.16,14,Sensors,Jane Garcia
2024-09-29,10353.19,15,Hardware,Casey Rodriguez
2020-04-19,10787.1,11,Hardware,Drew Williams
2023-05-20,30931.41,2,Hardware,Jordan Davis
2022-07-11,10308.93,2,Software,Alex Rodriguez
2023-12-22,17089.68,12,Sensors,Morgan Brown
2020-05-02,48553.93,9,Software,Alex Smith
2021-08-12,48797.34,7,Hardware,Taylor Davis
2024-01-27,41515.7,4,Sensors,Chris Smith
2022-03-13,38284.04,14,Software,Chris Davis
2022-12-02,40962.55,13,Software,Morgan Garcia
2021-08-31,7681.98,9,Tools,Casey Williams
2024-05-03,47469.06,10,Tools,Pat Lee
2023-09-03,16152.79,5,Machines,Drew Lee
2024-04-23,13120.35,2,Sensors,Taylor Garcia
2021-05-16,18993.64,12,Tools,Taylor Rodriguez
2023-02-14,40684.58,1,Software,Drew Lee
2022-07-18,11147.04,9,Machines,Jane Smith
2022-11-15,5993.69,4,Software,John Doe
2022-08-13,15486.41,5,Tools,Morgan Brown
2021-09-04,9542.28,3,Machines,Alex Brown
2023-06-27,45474.95,5,Tools,Casey Williams
2024-01-18,19092.53,4,Sensors,Chris Smith
2022-09-06,45101.6,8,Sensors,Jane Lee
2021-05-19,43654.09,12,Machines,Alex Rodriguez
2021-01-21,39516.6,4,Machines,Jordan Williams
2023-09-01,1358.9,5,Sensors,Casey Doe
2022-05-04,3133.96,2,Hardware,John Brown
2022-10-07,38250.59,7,Machines,Jordan Garcia
2021-06-28,1296.81,11,Hardware,Jordan Lee
2023-05-06,32327.36,11,Software,John Brown
2023-04-19,9341.11,14,Sensors,Morgan Garcia
2021-12-31,10637.42,6,Tools,Taylor Martinez
2022-09-01,4685.65,7,Tools,Alex Davis
2020-06-27,36018.9,12,Software,Chris Smith
2023-08-04,20438.11,10,Hardware,Jane Doe
2022-07-31,4229.78,8,Sensors,Pat Lee
2021-04-27,8393.38,12,Tools,Alex Martinez
2023-01-31,31323.74,8,Tools,Chris Williams
2021-01-05,46310.09,11,Machines,Alex Doe
2024-05-23,20827.78,2,Sensors,Alex Williams
2024-01-12,10216.43,13,Hardware,Drew Rodriguez
2021-06-21,24020.23,3,Machines,John Johnson
2020-08-30,19069.78,12,Machines,Pat Smith
2022-01-12,38884.68,10,Machines,Drew Brown
2022-04-03,47691.33,10,Sensors,Casey Smith
2024-07-03,25626.06,15,Hardware,Drew Brown
2022-12-16,30810.57,7,Machines,Alex Johnson
2021-06-22,30717.54,15,Machines,Taylor Brown
2023-02-25,5163.94,2,Sensors,Jane Martinez
2023-08-21,27224.08,5,Machines,Morgan Johnson
2022-11-09,25286.74,10,Machines,John Johnson
2024-10-31,1196.83,12,Hardware,Taylor Lee
2021-07-17,49194.93,13,Tools,Casey Williams
2020-12-22,11528.55,7,Hardware,Casey Rodriguez
2021-12-29,40571.29,9,Software,Drew Davis
2022-06-21,47017.55,15,Machines,Casey Smith
2020-10-25,26373.29,8,Machines,John Davis
2023-07-25,31559.9,10,Hardware,John Williams
2022-09-24,17871.4,13,Tools,Pat Lee
2020-11-06,18939.58,7,Hardware,John Rodriguez
2022-03-14,9078.07,8,Sensors,Casey Davis
2021-11-16,3805.06,13,Software,Jordan Johnson
2024-02-04,3104.42,12,Sensors,Jane Johnson
2020-12-23,21834.65,3,Software,John Johnson
2021-11-26,11362.96,11,Tools,Casey Rodriguez
2020-05-05,46949.43,9,Hardware,John Johnson
2023-03-20,43506.22,8,Tools,Casey Davis
2021-07-19,37126.38,5,Hardware,John Smith
2024-09-20,45130.31,15,Hardware,Pat Johnson
2023-03-30,9173.28,13,Software,Chris Johnson
2022-10-23,46235.86,13,Software,Jane Rodriguez
2023-01-01,27559.91,4,Software,Drew Williams
2024-09-09,4547.59,12,Sensors,Jordan Smith
2023-02-23,10655.27,8,Software,Jane Lee
2021-06-01,25080.83,13,Tools,Alex Williams
2021-04-11,22416.94,4,Hardware,Casey Williams
2020-04-12,23091.19,2,Machines,Pat Johnson
2022-01-30,14594.03,8,Hardware,Casey Williams
2023-07-26,7703.36,6,Machines,Casey Doe
2021-10-24,39033.91,12,Machines,Chris Davis
2021-11-21,19990.36,4,Hardware,Jane Johnson
2022-02-15,1459.85,5,Tools,Alex Lee
2024-01-18,29491.92,1,Hardware,Pat Lee
2022-09-16,36469.47,5,Software,Jane Martinez
2024-05-19,8431.32,3,Sensors,Taylor Lee
2021-04-11,4214.83,3,Tools,Jane Brown
2024-01-12,43053.99,7,Software,Drew Garcia
2024-11-01,33149.55,5,Sensors,Chris Williams
2021-12-18,6520.88,6,Hardware,Chris Smith
2022-03-08,27782.21,4,Hardware,Pat Brown
2023-02-04,26712.38,11,Sensors,Casey Smith
2022-03-28,43524.94,4,Machines,Pat Doe
2023-03-17,33809.59,3,Sensors,John Smith
2023-09-24,16266.23,1,Hardware,Alex Smith
2022-07-20,27590.84,4,Software,Jordan Doe
2022-01-20,10488.98,15,Machines,Pat Davis
2022-06-22,38049.39,12,Software,Chris Garcia
2023-01-19,30750.75,13,Hardware,John Lee
2023-08-05,20537.52,10,Hardware,Taylor Lee
2023-06-22,36496.03,4,Tools,Jane Garcia
2022-09-14,10392.36,3,Machines,Jordan Lee
2021-06-09,10927.78,9,Software,John Martinez
2023-01-10,7373.07,6,Software,Casey Garcia
2021-07-26,42979.38,8,Machines,Alex Williams
2022-01-09,46717.02,6,Machines,Jordan Rodriguez
2023-01-18,3197.67,3,Tools,Pat Johnson
2021-04-09,18321.98,15,Tools,Pat Brown
2021-01-14,46408.02,13,Tools,Jordan Rodriguez
2021-01-05,12364.3,3,Software,Taylor Brown
2022-01-16,2983.38,9,Software,Casey Lee
2023-07-04,12713.39,11,Tools,Alex Williams
2023-04-14,44839.73,15,Machines,Jane Doe
2023-02-02,22156.43,1,Software,Taylor Doe
2022-12-15,30699.18,9,Tools,Chris Brown
2022-10-06,15447.82,6,Sensors,Pat Lee
2024-01-08,33282.45,4,Tools,Jordan Smith
2022-12-25,4999.06,9,Tools,Alex Doe
2020-09-17,37945.21,11,Machines,Taylor Davis
2023-06-12,43087.58,13,Sensors,Morgan Smith
2022-03-19,48506.33,15,Tools,Drew Rodriguez
2022-04-24,32516.02,3,Machines,Casey Johnson
2022-12-25,32711.82,1,Sensors,John Rodriguez
2022-10-02,34451.93,8,Hardware,Jordan Davis
2021-05-23,15413.42,14,Tools,Taylor Smith
2021-12-26,23656.3,9,Software,Morgan Rodriguez
2021-10-06,22700.46,13,Machines,Taylor Williams
2022-04-16,48216.82,2,Hardware,Jane Smith
2022-04-03,29242.64,13,Software,Chris Rodriguez
2022-05-30,5614.69,2,Tools,Jane Martinez
2023-01-13,8639.3,6,Hardware,John Williams
2020-06-15,6195.32,4,Hardware,Alex Smith
2022-10-21,32448.63,14,Tools,Pat Martinez
2021-05-17,43109.63,11,Machines,Pat Brown
2022-01-27,30999.26,3,Machines,Jordan Rodriguez
2021-12-28,30005.84,8,Software,Pat Johnson
2020-10-25,23249.26,4,Hardware,Drew Garcia
2022-10-21,42412.25,4,Tools,Jane Brown
2024-06-12,34973.75,12,Hardware,John Williams
2023-01-15,40291.89,13,Sensors,Casey Williams
2023-10-12,6069.64,5,Software,Alex Davis
2025-01-05,20236.27,12,Hardware,Alex Doe
2020-09-06,7496.54,15,Tools,Taylor Martinez
2021-02-26,48624.93,11,Sensors,Morgan Martinez
2023-11-26,23680.09,14,Hardware,Alex Smith
2024-01-16,5596.18,7,Software,Taylor Williams
2023-11-29,15051.56,1,Machines,Pat Brown
2020-12-18,37575.94,12,Tools,John Brown
2020-05-28,16745.6,12,Software,Casey Martinez
2023-02-09,44272.01,10,Hardware,Alex Garcia
2024-01-02,46851.14,12,Sensors,Jane Rodriguez
2022-05-14,4381.56,13,Sensors,Jane Williams
2022-01-25,14664.07,13,Tools,Casey Doe
2021-07-21,35189.32,15,Machines,Morgan Rodriguez
2021-07-05,39413.51,3,Hardware,Chris Rodriguez
2022-02-08,4736.31,1,Hardware,Pat Williams
2022-02-19,39277.2,3,Machines,Jordan Brown
2024-01-01,29395.88,1,Hardware,Drew Martinez
2022-01-18,23083.22,9,Machines,Pat Rodriguez
2021-12-25,12539.23,6,Tools,Pat Rodriguez
2021-06-28,1101.12,2,Machines,Morgan Smith
2021-11-23,5849.0,11,Sensors,Jane Williams
2023-04-14,13195.61,1,Software,Chris Doe
2022-06-23,9584.24,15,Tools,Jane Smith
2023-09-03,12881.13,2,Hardware,Casey Davis
2023-08-10,12190.95,15,Hardware,Drew Johnson
2023-02-20,15778.87,5,Machines,Pat Martinez
2022-01-05,7523.83,13,Sensors,Casey Martinez
2022-03-30,16143.86,3,Machines,Pat Davis
2024-06-04,17673.44,7,Sensors,Drew Williams
2024-01-22,41655.59,1,Machines,Pat Rodriguez
2022-03-25,44214.46,10,Machines,Pat Rodriguez
2021-07-14,5913.39,4,Hardware,Taylor Davis
2023-09-28,18028.7,1,Hardware,Chris Smith
2023-05-26,11976.05,14,Machines,Jordan Martinez
2021-09-19,14191.51,7,Hardware,Taylor Garcia
2021-02-16,22640.92,11,Sensors,Jane Martinez
2023-05-31,38261.39,11,Tools,John Davis
2022-04-17,49954.58,15,Sensors,Jane Martinez
2021-06-23,5160.56,9,Tools,Casey Smith
2022-12-16,46991.35,12,Sensors,Chris Lee
2022-10-05,41050.28,7,Tools,Alex Lee
2022-01-13,11551.85,1,Hardware,Morgan Garcia
2022-09-12,34314.15,1,Machines,Taylor Doe
2023-11-29,45007.37,10,Software,John Brown
2020-11-11,7650.84,8,Machines,John Doe
2022-12-07,30237.75,4,Software,Drew Davis
2024-06-20,8681.06,7,Sensors,Morgan Davis
2022-10-23,14501.72,7,Machines,John Martinez
2023-08-09,38687.6,4,Tools,Drew Lee
2021-11-06,34981.84,12,Machines,Morgan Smith
2021-11-12,11427.9,13,Software,Drew Smith
2023-01-25,5322.77,6,Hardware,Drew Martinez
2022-05-20,38551.85,14,Sensors,Casey Lee
2023-07-12,27660.2,14,Sensors,Jane Williams
2022-07-13,2934.16,6,Machines,Alex Garcia
2021-12-06,4003.23,8,Software,Chris Martinez
2022-08-07,13023.45,8,Sensors,Casey Rodriguez
2022-02-27,41397.02,8,Sensors,Morgan Williams
2023-11-23,15421.12,7,Sensors,Alex Martinez
2022-01-14,45339.24,6,Machines,Morgan Martinez
2022-10-31,1572.34,13,Software,Pat Lee
2023-11-09,29092.33,12,Hardware,Pat Johnson
2022-06-25,9954.12,13,Sensors,Jordan Williams
2024-02-01,28074.91,14,Machines,John Davis
2022-01-15,17720.42,10,Machines,John Brown
2022-11-09,15157.3,11,Software,Casey Brown
2022-07-29,47990.2,1,Tools,Morgan Rodriguez
2022-11-29,13405.21,3,Tools,Taylor Davis
2023-01-19,3805.14,15,Hardware,Drew Davis
2023-09-10,18198.66,6,Software,Drew Smith
2020-08-05,49380.85,12,Software,Chris Davis
2024-11-07,37577.41,5,Machines,Casey Doe
2023-08-29,48102.72,4,Software,Morgan Lee
2022-03-21,29486.91,4,Tools,Jordan Brown
2022-01-23,6618.56,1,Hardware,Jordan Williams
2023-10-31,24331.76,15,Software,Morgan Rodriguez
2024-04-05,41814.6,10,Tools,Chris Johnson
2024-03-14,19329.9,7,Software,John Brown
2023-01-24,36953.66,5,Tools,Casey Lee
2022-03-26,3944.05,14,Sensors,Jane Martinez
2021-06-18,15219.2,8,Machines,Alex Rodriguez
2022-12-12,21869.04,8,Tools,John Williams
2023-03-07,20680.47,13,Machines,Casey Smith
2022-06-08,13114.6,8,Tools,Casey Smith
2022-02-23,11167.07,10,Sensors,Taylor Garcia
2021-11-08,41949.55,8,Tools,Jane Lee
2022-10-02,28214.86,3,Hardware,John Johnson
2022-07-28,10569.8,1,Hardware,John Doe
2023-09-19,25568.07,5,Tools,Morgan Smith
2021-03-14,14128.55,3,Software,Morgan Brown
2022-11-01,49984.69,13,Sensors,Chris Martinez
2021-01-15,45132.71,14,Tools,Casey Martinez
2021-09-02,12922.24,1,Sensors,Morgan Garcia
2023-07-13,9564.38,12,Hardware,Casey Smith
2023-04-27,47482.15,4,Tools,Casey Davis
2021-10-07,7119.55,8,Tools,John Lee
2021-04-02,46430.8,3,Tools,Taylor Martinez
2024-10-08,45258.76,7,Machines,Jane Williams
2021-06-12,2651.95,3,Hardware,Alex Davis
2021-10-28,17403.45,5,Software,Jordan Johnson
2022-05-19,12820.02,4,Sensors,Morgan Johnson
2022-08-12,47040.95,2,Hardware,Jordan Williams
2022-09-02,39759.88,4,Tools,Drew Rodriguez
2022-07-25,17598.05,14,Tools,Pat Lee
2021-02-28,17758.46,12,Machines,Casey Davis
2021-06-19,2289.77,9,Hardware,Jane Martinez
2021-04-24,37743.12,2,Machines,Pat Smith
2022-08-03,45100.79,10,Machines,John Doe
2022-08-31,36567.88,5,Software,Jane Brown
2021-10-19,7059.28,4,Machines,John Doe
2023-07-13,16186.71,7,Machines,Alex Brown
2023-09-02,7193.91,2,Sensors,Taylor Smith
2023-04-15,19707.61,14,Software,Pat Doe
2021-07-09,44734.51,11,Machines,Alex Smith
2020-11-04,39678.82,2,Machines,Morgan Doe
2022-11-09,27714.99,13,Tools,Jordan Johnson
2023-09-01,27244.23,10,Software,John Doe
2021-01-29,27710.82,7,Tools,Pat Rodriguez
2022-08-25,45483.94,8,Sensors,Drew Doe
2023-05-06,15253.48,15,Software,Morgan Rodriguez
2024-01-25,7206.3,7,Software,Chris Rodriguez
2021-03-03,38053.91,14,Tools,Drew Johnson
2021-01-28,2568.19,9,Software,Chris Garcia
2023-01-30,36186.81,2,Tools,Drew Martinez
2022-12-30,35588.06,4,Software,Alex Brown
2022-12-30,49601.26,14,Software,John Smith
2022-06-20,18106.81,4,Machines,Chris Rodriguez
2023-08-27,10489.2,12,Hardware,Jane Rodriguez
2021-06-05,36734.08,5,Hardware,John Doe
2023-04-05,10643.42,11,Software,Casey Brown
2020-10-08,35337.05,9,Hardware,Drew Martinez
2023-12-25,25138.08,7,Machines,John Garcia
2022-10-19,17592.74,1,Sensors,Casey Davis
2023-12-17,38693.6,2,Hardware,Jane Smith
2022-02-04,47945.1,9,Tools,Jane Rodriguez
2022-02-21,28103.28,9,Tools,Alex Brown
2024-07-27,13851.7,7,Machines,Casey Martinez
2024-03-27,43069.05,6,Software,Jane Davis
2023-08-07,14198.3,6,Sensors,Alex Martinez
2021-08-28,24781.4,11,Sensors,John Brown
2023-11-04,30660.8,5,Software,Pat Rodriguez
2023-05-27,15999.57,7,Sensors,Alex Doe
2022-03-17,13146.25,13,Tools,Jane Davis
2022-02-08,34239.43,1,Software,Morgan Davis
2023-03-31,49153.64,8,Software,Taylor Smith
2023-08-19,24191.6,12,Hardware,Jordan Johnson
2021-10-03,11592.33,4,Machines,John Brown
2022-10-15,38843.47,4,Tools,Chris Williams
2022-04-15,23379.4,11,Sensors,Casey Davis
2021-02-12,9543.42,14,Tools,Taylor Brown
2024-08-16,19032.32,12,Sensors,John Lee
2023-07-08,37633.92,9,Tools,Jane Smith
2022-08-14,42069.94,14,Sensors,Chris Lee
2020-05-23,39339.49,9,Hardware,Jordan Doe
2023-01-28,20655.55,5,Tools,Pat Martinez
2022-11-19,4999.69,1,Machines,Jordan Doe
2022-03-22,35725.62,9,Tools,Chris Johnson
2022-11-12,2088.8,13,Sensors,Jane Johnson
2021-11-04,9510.31,8,Tools,Jane Rodriguez
2022-02-05,24760.79,9,Tools,Morgan Brown
2024-02-19,39438.82,6,Sensors,Jane Smith
2023-02-16,27959.7,1,Hardware,Morgan Brown
2022-05-07,34405.69,15,Tools,Jane Garcia
2023-08-20,45513.63,7,Software,John Lee
2022-08-11,3006.11,6,Hardware,John Smith
2023-01-22,21592.98,6,Machines,Drew Martinez
2022-01-22,47158.0,9,Machines,Drew Lee
2021-07-22,14834.19,13,Machines,Casey Lee
2024-03-09,7856.81,7,Software,Chris Davis
2022-12-10,29991.34,1,Machines,Jordan Rodriguez
2022-06-22,33024.63,15,Tools,Taylor Martinez
2022-03-20,28608.93,9,Sensors,Casey Smith
2023-03-23,32795.67,8,Sensors,Alex Williams
2021-05-11,37944.93,12,Tools,Pat Smith
2022-04-08,44684.33,3,Tools,Jane Lee
2024-01-15,20642.15,12,Sensors,Pat Davis
2022-08-06,33502.77,10,Sensors,Morgan Lee
2022-05-09,45684.95,10,Hardware,Casey Brown
2022-04-07,14019.45,7,Hardware,Morgan Davis
2020-10-06,23671.06,12,Tools,Pat Lee
2021-11-07,27420.45,12,Machines,Taylor Smith
2022-01-01,24206.48,5,Tools,Jane Davis
2020-10-03,48225.56,11,Hardware,John Lee
2020-12-28,42205.21,3,Software,Casey Doe
2022-04-01,31732.14,14,Machines,Chris Garcia
2023-12-10,2908.25,15,Software,Alex Williams
2023-08-13,41477.79,13,Sensors,Taylor Garcia
2023-06-17,19556.96,11,Tools,Casey Johnson
2024-03-24,26394.11,12,Hardware,Jane Garcia
2023-03-15,3414.74,15,Software,Casey Garcia
2022-08-16,16229.61,3,Machines,John Johnson
2022-09-29,12860.47,1,Hardware,John Rodriguez
2023-03-02,4453.08,13,Machines,Alex Garcia
2023-05-29,13495.01,6,Sensors,Pat Lee
2022-08-21,47149.14,8,Software,Pat Williams
2023-03-27,23966.94,2,Hardware,Alex Williams
2023-05-08,42738.45,7,Machines,John Smith
2023-10-04,48450.32,5,Tools,Taylor Smith
2020-07-11,35001.27,15,Tools,Morgan Brown
2024-03-28,6742.53,12,Hardware,Chris Williams
2022-05-29,12575.76,10,Tools,Pat Davis
2023-07-22,3143.25,7,Software,Jordan Martinez
2022-11-03,2258.9,1,Sensors,Drew Martinez
2022-11-26,31380.54,2,Tools,John Lee
2021-08-24,29814.87,14,Sensors,Casey Williams
2022-10-15,40339.73,11,Machines,Drew Brown
2021-06-18,11438.61,15,Sensors,Jane Williams
2022-12-08,6825.13,9,Tools,Chris Williams
2022-03-05,34234.83,10,Software,Casey Smith
2021-03-26,32989.7,12,Machines,Pat Williams
2022-09-13,11296.56,14,Software,Casey Rodriguez
2021-10-08,32792.54,12,Software,Morgan Davis
2021-07-28,39943.52,5,Hardware,Casey Williams
2021-06-08,45155.53,6,Hardware,Pat Brown
2023-11-14,13345.91,1,Hardware,Alex Smith
2022-06-17,41320.97,4,Sensors,Taylor Williams
2022-12-10,1474.74,15,Sensors,Jane Martinez
2023-12-08,29635.33,2,Hardware,John Lee
2022-07-23,26826.32,8,Tools,Alex Brown
2023-03-28,14214.66,8,Sensors,John Brown
2022-11-04,37981.86,14,Machines,Casey Martinez
2022-06-04,15650.36,11,Tools,Alex Johnson
2024-03-26,2534.79,4,Software,Taylor Williams
2023-07-29,27887.79,5,Tools,Drew Lee
2022-02-08,29539.72,9,Tools,Jane Johnson
2022-12-02,30418.33,1,Machines,Pat Brown
2023-11-25,16102.99,7,Machines,Pat Smith
2023-11-08,1940.61,2,Software,Casey Williams
2022-12-09,26101.63,6,Machines,Jane Williams
2022-03-22,21297.37,8,Hardware,Morgan Garcia
2022-03-15,35625.43,3,Hardware,Chris Martinez
2023-01-12,42741.07,6,Hardware,Jane Martinez
2024-05-31,47247.24,12,Sensors,Chris Doe
2022-02-03,48032.47,4,Tools,Alex Lee
2022-05-14,23024.82,11,Sensors,Alex Davis
2022-08-20,19551.17,9,Sensors,Chris Martinez
2023-04-08,44178.24,15,Machines,Jordan Johnson
2023-01-01,36463.08,4,Sensors,Chris Smith
2022-07-22,7743.08,9,Sensors,Alex Martinez
2022-09-27,25430.49,9,Tools,Morgan Martinez
2023-01-11,37494.22,5,Tools,Morgan Smith
2022-11-22,8343.96,3,Tools,Casey Martinez
2022-04-30,34547.78,3,Machines,Casey Rodriguez
2021-07-31,2048.85,14,Sensors,Morgan Davis
2021-05-02,26142.52,6,Hardware,Chris Davis
2023-01-07,12170.88,5,Sensors,Pat Williams
2023-12-18,47579.87,12,Sensors,Morgan Lee
2022-10-29,46815.0,7,Sensors,Drew Martinez
2021-01-30,7685.1,1,Sensors,Drew Lee
2022-12-25,26246.6,2,Tools,Morgan Rodriguez
2022-02-23,44263.36,1,Hardware,Pat Martinez
2022-03-08,19604.22,2,Hardware,Drew Williams
2023-05-04,3328.58,14,Hardware,Casey Smith
2021-09-28,24326.25,1,Sensors,Jane Davis
2022-10-30,29711.58,9,Tools,Taylor Martinez
2021-12-09,44342.46,8,Software,Morgan Martinez
2020-09-18,7802.13,15,Tools,John Garcia
2023-12-25,7739.68,12,Sensors,Taylor Rodriguez
2022-12-21,42168.81,5,Tools,Jordan Lee
2022-01-09,34083.13,8,Machines,Jordan Garcia
2023-05-19,8755.89,13,Machines,Alex Garcia
2023-12-20,8391.74,7,Machines,Alex Lee
2024-04-04,26257.09,5,Machines,Drew Johnson
2023-01-03,40384.22,3,Tools,Jordan Williams
2021-06-28,27018.67,12,Tools,Taylor Williams
2022-07-03,32840.0,12,Software,John Johnson
2023-12-09,47028.93,6,Sensors,Jane Garcia
2023-08-20,9189.75,14,Machines,Jordan Brown
2022-03-11,22707.69,15,Sensors,Pat Brown
2020-11-29,2267.69,7,Hardware,Jane Doe
2022-03-22,16848.51,1,Sensors,Pat Williams
2023-05-23,45760.21,13,Hardware,Morgan Johnson
2021-02-22,7876.86,11,Sensors,Pat Smith
2022-01-12,29744.4,8,Software,John Brown
2022-03-14,33194.5,3,Software,Drew Davis
2022-10-24,30183.3,13,Software,Taylor Davis
2022-03-17,41438.39,15,Tools,Jordan Martinez
2023-08-09,49385.5,10,Hardware,Pat Smith
2021-12-26,45408.21,15,Machines,John Davis
2023-03-27,16972.73,15,Software,Taylor Martinez
2023-07-05,27462.96,6,Sensors,Chris Davis
2022-08-13,44458.93,1,Software,Taylor Davis
2022-05-01,48097.41,10,Hardware,Drew Johnson
2022-07-22,18256.25,6,Machines,Jordan Garcia
2022-08-11,19550.16,6,Hardware,Morgan Brown
2022-09-26,30144.99,3,Hardware,Casey Davis
2022-06-18,28391.91,2,Software,Jordan Martinez
2022-03-09,4077.35,10,Sensors,John Brown
2020-10-06,39563.34,11,Machines,John Johnson
2021-09-24,9055.59,12,Software,Casey Lee
2023-03-14,17523.23,10,Software,Drew Martinez
2023-08-03,37005.24,5,Machines,Drew Garcia
2022-09-12,7078.83,7,Sensors,Jane Smith
2022-12-06,1768.91,13,Machines,Jane Rodriguez
2022-10-23,7141.79,3,Machines,Pat Davis
2022-02-06,33222.06,4,Hardware,Drew Lee
2022-12-14,1975.86,10,Tools,John Rodriguez
2023-03-20,37635.83,1,Hardware,Jordan Smith
2021-08-09,4806.51,12,Tools,Alex Rodriguez
2022-03-03,9001.49,11,Machines,Chris Smith
2022-04-15,7904.89,10,Hardware,Pat Williams
2024-12-31,38884.64,12,Hardware,Drew Williams
2022-11-30,3765.61,13,Hardware,Taylor Johnson
2022-12-29,3474.8,13,Hardware,Pat Johnson
2021-05-09,29797.67,12,Software,Chris Lee
2023-12-20,33606.27,6,Sensors,John Williams
2023-03-07,12016.17,6,Machines,Casey Johnson
2021-05-23,9619.22,6,Hardware,Pat Williams
2023-01-02,8903.29,5,Machines,Jane Smith
2022-10-06,45673.89,1,Machines,Pat Davis
2023-08-05,47386.63,5,Machines,Alex Davis
2021-02-14,46529.92,12,Software,John Williams
2020-06-15,3514.97,4,Hardware,Casey Smith
2021-11-04,2859.71,6,Machines,Pat Johnson
2023-05-06,26681.19,15,Software,Jordan Smith
2021-02-12,28833.38,3,Machines,Chris Lee
2021-09-07,26974.5,15,Machines,Chris Williams
